Conservation unit;Species;Mestre;Station;Date;Time
Furnas;Lpardalis;0;46;07/05/2017;19:53:32
Furnas;Lpardalis;0;46;07/05/2017;19:53:33
Furnas;Lpardalis;0;46;07/05/2017;19:53:34
Furnas;Lpardalis;0;46;07/05/2017;23:04:06
Furnas;Lpardalis;0;46;07/05/2017;23:04:06
Furnas;Lpardalis;0;46;07/05/2017;23:04:07
Furnas;Lpardalis;0;46;08/06/2017;19:18:38
Furnas;Lpardalis;0;46;08/06/2017;19:18:38
Furnas;Lpardalis;0;46;08/06/2017;19:18:39
Furnas;Lpardalis;0;46;09/06/2017;18:42:28
Furnas;Lpardalis;0;46;09/06/2017;18:42:28
Furnas;Lpardalis;0;46;09/06/2017;18:42:29
Furnas;Lpardalis;0;25;24/03/2017;21:10:32
Furnas;Lpardalis;0;25;24/03/2017;21:10:33
Furnas;Lpardalis;0;25;24/03/2017;21:10:31
Furnas;Lpardalis;0;6;18/04/2017;05:20:30
Furnas;Lpardalis;0;6;18/04/2017;05:20:31
Furnas;Lpardalis;0;6;18/04/2017;05:20:31
Furnas;Lpardalis;0;34;06/04/2017;17:01:06
Furnas;Lpardalis;0;34;06/04/2017;17:01:07
Furnas;Lpardalis;0;34;06/04/2017;17:01:08
Vassununga;Lpardalis;0;209;17/12/2015;14:19:04
Vassununga;Lpardalis;0;209;17/12/2015;14:19:04
Vassununga;Lpardalis;0;209;17/12/2015;14:19:05
Vassununga;Lpardalis;0;212;17/12/2015;07:22:30
Vassununga;Lpardalis;0;212;17/12/2015;07:22:30
Vassununga;Lpardalis;0;212;17/12/2015;07:22:31
Vassununga;Lpardalis;0;214;28/11/2015;16:47:03
Vassununga;Lpardalis;0;214;28/11/2015;16:47:04
Vassununga;Lpardalis;0;214;28/11/2015;16:47:05
Vassununga;Lpardalis;0;214;28/11/2015;16:48:31
Vassununga;Lpardalis;0;214;28/11/2015;16:48:31
Vassununga;Lpardalis;0;214;28/11/2015;16:48:32
Vassununga;Lpardalis;0;214;28/11/2015;16:48:47
Vassununga;Lpardalis;0;214;28/11/2015;16:48:48
Vassununga;Lpardalis;0;214;28/11/2015;16:48:48
Vassununga;Lpardalis;0;214;28/11/2015;16:49:03
Vassununga;Lpardalis;0;214;28/11/2015;16:49:04
Vassununga;Lpardalis;0;214;28/11/2015;17:04:41
Vassununga;Lpardalis;0;214;28/11/2015;17:06:29
Vassununga;Lpardalis;0;214;28/11/2015;17:06:30
Vassununga;Lpardalis;0;214;28/11/2015;17:06:31
Vassununga;Lpardalis;0;214;28/11/2015;17:32:41
Vassununga;Lpardalis;0;214;28/11/2015;17:32:41
Vassununga;Lpardalis;0;214;28/11/2015;17:32:42
Vassununga;Lpardalis;0;214;26/01/2016;04:53:31
Vassununga;Lpardalis;0;214;26/01/2016;04:53:32
Vassununga;Lpardalis;0;214;26/01/2016;04:53:33
Vassununga;Lpardalis;0;214;03/02/2016;05:45:38
Vassununga;Lpardalis;0;214;03/02/2016;05:45:39
Vassununga;Lpardalis;0;214;03/02/2016;05:45:40
Vassununga;Lpardalis;0;214;03/02/2016;17:19:19
Vassununga;Lpardalis;0;214;03/02/2016;17:19:19
Vassununga;Lpardalis;0;214;03/02/2016;17:19:20
Vassununga;Lpardalis;0;214;04/02/2016;02:41:33
Vassununga;Lpardalis;0;214;04/02/2016;02:41:34
Vassununga;Lpardalis;0;214;04/02/2016;02:41:34
Vassununga;Lpardalis;0;215;02/12/2015;15:25:08
Vassununga;Lpardalis;0;215;02/12/2015;15:25:08
Vassununga;Lpardalis;0;215;02/12/2015;15:25:09
Vassununga;Lpardalis;0;201;13/02/2016;20:15:28
Vassununga;Lpardalis;0;201;13/02/2016;20:15:29
Vassununga;Lpardalis;0;201;13/02/2016;20:15:29
Vassununga;Lpardalis;0;219;22/01/2016;03:30:09
Vassununga;Lpardalis;0;219;22/01/2016;03:30:10
Vassununga;Lpardalis;0;219;22/01/2016;03:30:10
Vassununga;Lpardalis;0;223;04/02/2016;05:58:19
Vassununga;Lpardalis;0;223;04/02/2016;05:58:19
Vassununga;Lpardalis;0;223;04/02/2016;05:58:20
Vassununga;Lpardalis;0;223;10/02/2016;07:45:56
Vassununga;Lpardalis;0;223;10/02/2016;07:45:56
Vassununga;Lpardalis;0;223;10/02/2016;07:45:57
Porto Ferreira;Lpardalis;0;196;05/10/2015;11:36:45
Jataí;Cbrachyurus;0;24;12/09/2014;04:30:31
Jataí;Cbrachyurus;0;24;02/10/2014;04:44:15
Jataí;Cbrachyurus;0;24;02/10/2014;05:54:00
Jataí;Cbrachyurus;0;24;28/11/2014;22:17:38
Jataí;Cbrachyurus;0;24;28/11/2014;22:17:38
Jataí;Cbrachyurus;0;24;28/11/2014;22:17:38
Jataí;Cbrachyurus;0;35;11/12/2014;06:26:07
Jataí;Cbrachyurus;0;35;11/12/2014;06:26:07
Jataí;Cbrachyurus;0;35;11/12/2014;06:26:08
Jataí;Cbrachyurus;0;35;03/01/2015;22:09:08
Jataí;Cbrachyurus;0;35;03/01/2015;22:09:09
Jataí;Cbrachyurus;0;35;03/01/2015;22:09:09
Jataí;Cbrachyurus;0;21;05/01/2015;15:15:23
Jataí;Cbrachyurus;0;23;06/12/2014;01:17:49
Jataí;Cbrachyurus;0;23;06/12/2014;01:17:49
Jataí;Cbrachyurus;0;23;06/12/2014;01:17:49
Santa Bárbara;Cbrachyurus;0;231;27/08/2014;16:36:37
Santa Bárbara;Cbrachyurus;0;231;27/08/2014;16:36:37
Santa Bárbara;Cbrachyurus;0;231;27/08/2014;16:36:38
Santa Bárbara;Cbrachyurus;0;231;25/09/2014;05:56:37
Santa Bárbara;Cbrachyurus;0;231;25/09/2014;05:56:38
Santa Bárbara;Cbrachyurus;0;231;25/09/2014;05:56:38
Santa Bárbara;Cbrachyurus;0;231;16/03/2015;00:48:56
Santa Bárbara;Cbrachyurus;0;231;16/03/2015;00:48:57
Santa Bárbara;Cbrachyurus;0;232;01/03/2015;06:32:46
Santa Bárbara;Cbrachyurus;0;232;01/03/2015;06:32:46
Santa Bárbara;Cbrachyurus;0;232;01/03/2015;06:46:05
Santa Bárbara;Cbrachyurus;0;232;01/03/2015;06:46:06
Santa Bárbara;Cbrachyurus;0;232;01/03/2015;06:46:21
Santa Bárbara;Cbrachyurus;0;232;01/03/2015;20:45:40
Santa Bárbara;Cbrachyurus;0;232;01/03/2015;20:45:41
Santa Bárbara;Cbrachyurus;0;232;17/03/2015;05:32:28
Santa Bárbara;Cbrachyurus;0;232;17/03/2015;05:32:28
Santa Bárbara;Cbrachyurus;0;240;24/09/2014;23:05:37
Santa Bárbara;Cbrachyurus;0;240;25/09/2014;02:49:37
Santa Bárbara;Cbrachyurus;0;234;28/02/2015;21:58:14
Santa Bárbara;Cbrachyurus;0;234;17/03/2015;07:32:05
Santa Bárbara;Cbrachyurus;0;234;17/03/2015;07:32:06
Santa Bárbara;Cbrachyurus;0;234;10/06/2015;22:04:35
Santa Bárbara;Cbrachyurus;0;234;10/06/2015;22:04:36
Santa Bárbara;Cbrachyurus;0;234;10/06/2015;22:04:36
Santa Bárbara;Cbrachyurus;0;235;04/03/2015;10:00:40
Santa Bárbara;Cbrachyurus;0;246;23/09/2014;05:41:45
Santa Bárbara;Cbrachyurus;0;246;23/09/2014;05:41:46
Santa Bárbara;Cbrachyurus;0;139;28/12/2014;03:48:48
Santa Bárbara;Cbrachyurus;0;139;28/12/2014;03:48:48
Santa Bárbara;Cbrachyurus;0;139;28/12/2014;03:48:48
Furnas;Cbrachyurus;0;91;22/08/2011;20:55:16
Furnas;Cbrachyurus;0;91;22/08/2011;20:55:43
Furnas;Cbrachyurus;0;91;22/08/2011;20:56:08
Furnas;Cbrachyurus;0;91;22/08/2011;20:56:35
Furnas;Cbrachyurus;0;94;05/11/2011;06:25:42
Furnas;Cbrachyurus;0;224;04/08/2011;19:22:24
Furnas;Cbrachyurus;0;224;04/08/2011;19:22:58
Furnas;Cbrachyurus;0;224;04/08/2011;19:23:55
Furnas;Cbrachyurus;0;224;04/08/2011;19:24:35
Furnas;Cbrachyurus;0;224;04/08/2011;19:25:10
Furnas;Cbrachyurus;0;97;03/09/2011;20:00:59
Furnas;Cbrachyurus;0;58;08/08/2013;18:46:01
Furnas;Cbrachyurus;0;58;10/08/2013;03:03:53
Furnas;Cbrachyurus;0;62;23/08/2013;19:06:21
Furnas;Cbrachyurus;0;62;10/09/2013;21:06:10
Furnas;Cbrachyurus;0;62;10/09/2013;21:06:32
Furnas;Cbrachyurus;0;62;10/10/2013;03:06:27
Furnas;Cbrachyurus;0;59;19/09/2013;05:25:13
Furnas;Cbrachyurus;0;59;22/09/2013;20:26:22
Furnas;Cbrachyurus;0;59;05/11/2013;21:35:57
Furnas;Cbrachyurus;0;72;07/10/2013;16:29:26
Furnas;Cbrachyurus;0;9;25/01/2017;03:54:38
Furnas;Cbrachyurus;0;9;25/01/2017;03:54:39
Furnas;Cbrachyurus;0;10;09/02/2017;22:40:26
Furnas;Cbrachyurus;0;19;02/02/2017;05:08:24
Furnas;Cbrachyurus;0;19;02/02/2017;05:08:25
Furnas;Cbrachyurus;0;19;02/02/2017;05:08:25
Furnas;Cbrachyurus;0;19;13/02/2017;19:29:23
Furnas;Cbrachyurus;0;19;13/02/2017;19:29:24
Furnas;Cbrachyurus;0;19;13/02/2017;19:29:24
Furnas;Cbrachyurus;0;19;13/02/2017;19:29:57
Furnas;Cbrachyurus;0;19;13/02/2017;19:29:58
Furnas;Cbrachyurus;0;19;13/02/2017;19:29:58
Furnas;Cbrachyurus;0;19;01/03/2017;19:32:48
Furnas;Cbrachyurus;0;19;01/03/2017;19:32:48
Furnas;Cbrachyurus;0;19;01/03/2017;19:32:48
Furnas;Cbrachyurus;0;30;12/03/2017;01:59:00
Furnas;Cbrachyurus;0;30;12/03/2017;01:59:01
Furnas;Cbrachyurus;0;30;12/03/2017;01:59:02
Furnas;Cbrachyurus;0;10;09/02/2017;22:40:27
Furnas;Cbrachyurus;0;10;09/02/2017;22:40:27
Furnas;Cbrachyurus;0;10;10/02/2017;18:32:28
Furnas;Cbrachyurus;0;10;10/02/2017;18:32:28
Furnas;Cbrachyurus;0;10;10/02/2017;18:32:29
Furnas;Cbrachyurus;0;10;10/02/2017;19:50:42
Furnas;Cbrachyurus;0;10;10/02/2017;19:50:42
Furnas;Cbrachyurus;0;10;10/02/2017;19:50:43
Furnas;Cbrachyurus;0;10;12/02/2017;03:01:13
Furnas;Cbrachyurus;0;10;12/02/2017;03:01:14
Furnas;Cbrachyurus;0;10;12/02/2017;03:01:15
Furnas;Cbrachyurus;0;48;14/07/2017;21:51:56
Furnas;Cbrachyurus;0;48;14/07/2017;21:51:59
Furnas;Cbrachyurus;0;48;14/07/2017;21:51:59
Furnas;Cbrachyurus;0;39;10/08/2017;06:17:35
Furnas;Cbrachyurus;0;39;10/08/2017;06:17:35
Furnas;Cbrachyurus;0;39;10/08/2017;06:17:36
Furnas;Cbrachyurus;0;9;10/03/2017;03:57:51
Furnas;Cbrachyurus;0;9;10/03/2017;03:57:52
Furnas;Cbrachyurus;0;9;10/03/2017;03:57:52
Furnas;Cbrachyurus;0;10;25/02/2017;12:07:29
Furnas;Cbrachyurus;0;10;25/02/2017;12:07:30
Furnas;Cbrachyurus;0;10;28/02/2017;01:32:15
Furnas;Cbrachyurus;0;10;28/02/2017;01:32:15
Furnas;Cbrachyurus;0;10;28/02/2017;01:32:16
Furnas;Cbrachyurus;0;10;06/03/2017;17:29:06
Furnas;Cbrachyurus;0;10;06/03/2017;17:29:07
Furnas;Cbrachyurus;0;10;06/03/2017;17:29:07
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;03:11:15
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;03:11:15
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;03:11:16
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;03:51:59
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;03:51:59
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;03:51:59
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;05:04:34
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;05:04:35
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;05:04:35
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;05:25:29
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;05:25:29
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;05:25:30
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;22:02:12
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;22:02:12
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;22:02:13
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;23:09:23
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;23:09:24
Porto Ferreira;Cbrachyurus;0;191;10/08/2015;23:09:25
Porto Ferreira;Cbrachyurus;0;191;11/08/2015;04:23:37
Porto Ferreira;Cbrachyurus;0;191;11/08/2015;04:23:38
Porto Ferreira;Cbrachyurus;0;191;11/08/2015;04:23:38
Porto Ferreira;Cbrachyurus;0;191;11/08/2015;05:11:27
Porto Ferreira;Cbrachyurus;0;191;11/08/2015;05:11:27
Porto Ferreira;Cbrachyurus;0;191;11/08/2015;05:11:28
Porto Ferreira;Cbrachyurus;0;191;11/08/2015;05:33:20
Porto Ferreira;Cbrachyurus;0;191;11/08/2015;05:33:21
Porto Ferreira;Cbrachyurus;0;191;11/08/2015;05:33:22
Porto Ferreira;Cbrachyurus;0;191;11/08/2015;17:50:59
Porto Ferreira;Cbrachyurus;0;191;11/08/2015;17:50:59
Porto Ferreira;Cbrachyurus;0;191;11/08/2015;17:50:59
Porto Ferreira;Cbrachyurus;0;191;11/08/2015;20:46:30
Porto Ferreira;Cbrachyurus;0;191;11/08/2015;20:46:31
Porto Ferreira;Cbrachyurus;0;191;11/08/2015;20:46:32
Porto Ferreira;Cbrachyurus;0;191;12/08/2015;02:53:56
Porto Ferreira;Cbrachyurus;0;191;12/08/2015;02:53:56
Porto Ferreira;Cbrachyurus;0;191;12/08/2015;02:53:57
Porto Ferreira;Cbrachyurus;0;191;12/08/2015;02:55:00
Porto Ferreira;Cbrachyurus;0;191;12/08/2015;02:55:01
Porto Ferreira;Cbrachyurus;0;191;12/08/2015;02:55:01
Jataí;Pconcolor;0;41;12/05/2014;01:28:30
Jataí;Pconcolor;0;26;15/12/2014;02:27:18
Jataí;Pconcolor;0;26;15/12/2014;02:27:18
Jataí;Pconcolor;0;26;15/12/2014;02:27:18
Jataí;Pconcolor;0;42;16/05/2014;01:03:16
Jataí;Pconcolor;0;29;21/01/2015;15:00:23
Jataí;Pconcolor;0;29;21/01/2015;15:00:24
Jataí;Pconcolor;0;29;21/01/2015;15:00:24
Jataí;Pconcolor;0;44;15/04/2014;12:40:58
Jataí;Pconcolor;0;19;19/02/2014;02:15:01
Santa Bárbara;Pconcolor;0;252;15/08/2014;18:48:49
Santa Bárbara;Pconcolor;0;252;15/08/2014;18:48:50
Santa Bárbara;Pconcolor;0;252;15/08/2014;18:48:51
Santa Bárbara;Pconcolor;0;252;15/08/2014;18:49:04
Santa Bárbara;Pconcolor;0;252;15/08/2014;18:49:04
Santa Bárbara;Pconcolor;0;252;15/08/2014;18:49:05
Santa Bárbara;Pconcolor;0;252;18/08/2014;18:35:34
Santa Bárbara;Pconcolor;0;253;24/08/2014;15:51:58
Santa Bárbara;Pconcolor;0;253;24/08/2014;15:52:13
Santa Bárbara;Pconcolor;0;228;27/02/2015;07:28:28
Santa Bárbara;Pconcolor;0;228;27/02/2015;07:28:28
Santa Bárbara;Pconcolor;0;238;12/09/2014;19:05:18
Santa Bárbara;Pconcolor;0;238;12/09/2014;19:05:19
Santa Bárbara;Pconcolor;0;238;15/09/2014;04:46:01
Santa Bárbara;Pconcolor;0;238;15/09/2014;04:46:02
Santa Bárbara;Pconcolor;0;229;17/03/2015;01:23:27
Santa Bárbara;Pconcolor;0;229;17/03/2015;01:23:28
Santa Bárbara;Pconcolor;0;230;19/02/2015;22:46:01
Santa Bárbara;Pconcolor;0;230;19/02/2015;22:46:02
Santa Bárbara;Pconcolor;0;230;20/02/2015;22:13:20
Santa Bárbara;Pconcolor;0;230;20/02/2015;22:13:35
Santa Bárbara;Pconcolor;0;230;20/02/2015;22:13:36
Santa Bárbara;Pconcolor;0;230;06/03/2015;19:43:41
Santa Bárbara;Pconcolor;0;230;06/03/2015;19:43:41
Santa Bárbara;Pconcolor;0;230;16/03/2015;23:34:04
Santa Bárbara;Pconcolor;0;230;16/03/2015;23:34:05
Santa Bárbara;Pconcolor;0;230;06/06/2015;20:01:30
Santa Bárbara;Pconcolor;0;230;06/06/2015;20:01:31
Santa Bárbara;Pconcolor;0;230;06/06/2015;20:01:31
Santa Bárbara;Pconcolor;0;230;13/06/2015;02:33:45
Santa Bárbara;Pconcolor;0;230;13/06/2015;02:33:46
Santa Bárbara;Pconcolor;0;230;13/06/2015;02:33:46
Santa Bárbara;Pconcolor;0;231;31/08/2014;04:20:33
Santa Bárbara;Pconcolor;0;231;31/08/2014;04:20:34
Santa Bárbara;Pconcolor;0;231;31/08/2014;04:20:35
Santa Bárbara;Pconcolor;0;231;13/09/2014;22:11:54
Santa Bárbara;Pconcolor;0;231;13/09/2014;22:11:55
Santa Bárbara;Pconcolor;0;231;13/09/2014;22:11:55
Santa Bárbara;Pconcolor;0;231;13/09/2014;22:12:11
Santa Bárbara;Pconcolor;0;231;13/09/2014;22:12:11
Santa Bárbara;Pconcolor;0;231;13/09/2014;22:12:12
Santa Bárbara;Pconcolor;0;231;13/09/2014;22:12:37
Santa Bárbara;Pconcolor;0;231;13/09/2014;22:12:38
Santa Bárbara;Pconcolor;0;231;13/09/2014;22:12:39
Santa Bárbara;Pconcolor;0;231;13/09/2014;22:25:38
Santa Bárbara;Pconcolor;0;231;13/09/2014;22:25:38
Santa Bárbara;Pconcolor;0;231;13/09/2014;22:25:39
Santa Bárbara;Pconcolor;0;231;13/09/2014;22:25:58
Santa Bárbara;Pconcolor;0;231;13/09/2014;22:25:59
Santa Bárbara;Pconcolor;0;231;13/09/2014;22:25:59
Santa Bárbara;Pconcolor;0;231;14/09/2014;18:39:48
Santa Bárbara;Pconcolor;0;231;14/09/2014;18:39:49
Santa Bárbara;Pconcolor;0;231;14/09/2014;18:39:50
Santa Bárbara;Pconcolor;0;231;03/10/2014;02:05:33
Santa Bárbara;Pconcolor;0;231;03/10/2014;02:05:34
Santa Bárbara;Pconcolor;0;231;08/02/2015;07:05:43
Santa Bárbara;Pconcolor;0;231;08/02/2015;07:05:43
Santa Bárbara;Pconcolor;0;231;08/02/2015;07:05:58
Santa Bárbara;Pconcolor;0;231;08/02/2015;07:05:58
Santa Bárbara;Pconcolor;0;231;08/02/2015;07:06:20
Santa Bárbara;Pconcolor;0;231;08/02/2015;07:06:20
Santa Bárbara;Pconcolor;0;231;12/02/2015;20:51:39
Santa Bárbara;Pconcolor;0;231;12/02/2015;20:51:40
Santa Bárbara;Pconcolor;0;231;20/02/2015;19:46:38
Santa Bárbara;Pconcolor;0;231;20/02/2015;19:46:39
Santa Bárbara;Pconcolor;0;231;27/02/2015;04:31:26
Santa Bárbara;Pconcolor;0;231;27/02/2015;04:31:27
Santa Bárbara;Pconcolor;0;231;11/03/2015;17:45:17
Santa Bárbara;Pconcolor;0;231;06/06/2015;20:20:41
Santa Bárbara;Pconcolor;0;231;06/06/2015;20:20:41
Santa Bárbara;Pconcolor;0;231;12/06/2015;03:46:10
Santa Bárbara;Pconcolor;0;231;12/06/2015;03:46:11
Santa Bárbara;Pconcolor;0;231;12/06/2015;03:46:11
Santa Bárbara;Pconcolor;0;231;12/06/2015;18:24:54
Santa Bárbara;Pconcolor;0;231;12/06/2015;18:24:54
Santa Bárbara;Pconcolor;0;231;12/06/2015;18:24:55
Santa Bárbara;Pconcolor;0;231;16/06/2015;17:03:23
Santa Bárbara;Pconcolor;0;231;16/06/2015;17:03:24
Santa Bárbara;Pconcolor;0;231;16/06/2015;17:03:24
Santa Bárbara;Pconcolor;0;248;03/09/2014;10:58:01
Santa Bárbara;Pconcolor;0;248;03/09/2014;10:58:02
Santa Bárbara;Pconcolor;0;248;03/09/2014;10:58:02
Santa Bárbara;Pconcolor;0;248;03/09/2014;10:58:14
Santa Bárbara;Pconcolor;0;248;03/09/2014;10:58:14
Santa Bárbara;Pconcolor;0;248;03/09/2014;10:58:15
Santa Bárbara;Pconcolor;0;232;30/08/2014;03:53:32
Santa Bárbara;Pconcolor;0;232;30/08/2014;03:53:33
Santa Bárbara;Pconcolor;0;232;30/08/2014;03:53:57
Santa Bárbara;Pconcolor;0;232;30/08/2014;03:53:58
Santa Bárbara;Pconcolor;0;232;13/02/2015;04:32:48
Santa Bárbara;Pconcolor;0;232;13/02/2015;04:32:49
Santa Bárbara;Pconcolor;0;240;30/08/2014;02:25:48
Santa Bárbara;Pconcolor;0;240;30/08/2014;02:25:49
Santa Bárbara;Pconcolor;0;240;31/08/2014;20:42:10
Santa Bárbara;Pconcolor;0;240;31/08/2014;20:42:11
Santa Bárbara;Pconcolor;0;241;15/09/2014;02:08:16
Santa Bárbara;Pconcolor;0;241;15/09/2014;02:08:16
Santa Bárbara;Pconcolor;0;241;26/09/2014;17:42:29
Santa Bárbara;Pconcolor;0;241;26/09/2014;17:42:30
Santa Bárbara;Pconcolor;0;241;27/09/2014;02:17:33
Santa Bárbara;Pconcolor;0;241;27/09/2014;02:17:33
Santa Bárbara;Pconcolor;0;241;03/10/2014;01:34:42
Santa Bárbara;Pconcolor;0;241;03/10/2014;01:34:43
Santa Bárbara;Pconcolor;0;233;16/03/2015;06:45:29
Santa Bárbara;Pconcolor;0;233;16/03/2015;06:45:30
Santa Bárbara;Pconcolor;0;234;29/09/2014;21:51:46
Santa Bárbara;Pconcolor;0;234;29/09/2014;21:51:47
Santa Bárbara;Pconcolor;0;234;21/02/2015;18:11:22
Santa Bárbara;Pconcolor;0;234;21/02/2015;18:11:22
Santa Bárbara;Pconcolor;0;234;22/02/2015;22:59:04
Santa Bárbara;Pconcolor;0;234;22/02/2015;22:59:05
Santa Bárbara;Pconcolor;0;234;22/02/2015;23:59:58
Santa Bárbara;Pconcolor;0;234;22/02/2015;23:59:59
Santa Bárbara;Pconcolor;0;234;09/03/2015;04:58:13
Santa Bárbara;Pconcolor;0;234;09/03/2015;04:58:14
Santa Bárbara;Pconcolor;0;234;14/06/2015;18:20:20
Santa Bárbara;Pconcolor;0;234;14/06/2015;18:20:21
Santa Bárbara;Pconcolor;0;234;14/06/2015;18:20:21
Santa Bárbara;Pconcolor;0;235;07/03/2015;03:25:20
Santa Bárbara;Pconcolor;0;235;07/03/2015;03:25:21
Santa Bárbara;Pconcolor;0;236;14/02/2015;02:16:56
Santa Bárbara;Pconcolor;0;236;14/02/2015;02:16:56
Santa Bárbara;Pconcolor;0;137;06/01/2015;07:08:19
Santa Bárbara;Pconcolor;0;137;06/01/2015;07:08:19
Santa Bárbara;Pconcolor;0;137;06/01/2015;07:08:19
Santa Bárbara;Pconcolor;0;139;23/12/2014;20:03:45
Santa Bárbara;Pconcolor;0;139;23/12/2014;20:03:45
Santa Bárbara;Pconcolor;0;139;23/12/2014;20:03:45
Santa Bárbara;Pconcolor;0;125;19/12/2014;19:34:14
Santa Bárbara;Pconcolor;0;125;19/12/2014;19:34:14
Santa Bárbara;Pconcolor;0;125;19/12/2014;19:34:14
Santa Bárbara;Pconcolor;0;125;30/12/2014;19:06:39
Santa Bárbara;Pconcolor;0;125;30/12/2014;19:06:39
Santa Bárbara;Pconcolor;0;125;30/12/2014;19:06:39
Santa Bárbara;Pconcolor;0;125;10/03/2015;23:28:27
Santa Bárbara;Pconcolor;0;125;10/03/2015;23:28:27
Santa Bárbara;Pconcolor;0;125;10/03/2015;23:28:27
Santa Bárbara;Pconcolor;0;126;09/03/2015;22:19:28
Santa Bárbara;Pconcolor;0;126;09/03/2015;22:19:29
Santa Bárbara;Pconcolor;0;126;09/03/2015;22:19:30
Santa Bárbara;Pconcolor;0;126;09/03/2015;22:20:06
Santa Bárbara;Pconcolor;0;126;09/03/2015;22:20:07
Santa Bárbara;Pconcolor;0;126;09/03/2015;22:20:07
Santa Bárbara;Pconcolor;0;148;16/01/2015;23:25:17
Santa Bárbara;Pconcolor;0;148;16/01/2015;23:25:17
Santa Bárbara;Pconcolor;0;148;16/01/2015;23:25:17
Santa Bárbara;Pconcolor;0;149;12/01/2015;19:37:04
Santa Bárbara;Pconcolor;0;149;12/01/2015;19:37:04
Santa Bárbara;Pconcolor;0;149;12/01/2015;19:37:05
Santa Bárbara;Pconcolor;0;131;20/12/2014;12:59:10
Santa Bárbara;Pconcolor;0;131;20/12/2014;12:59:10
Santa Bárbara;Pconcolor;0;131;20/12/2014;12:59:11
Sertãozinho;Pconcolor;0;106;02/03/2013;13:39:04
Sertãozinho;Pconcolor;0;107;16/11/2012;22:51:53
Sertãozinho;Pconcolor;0;117;06/03/2013;21:50:08
Sertãozinho;Pconcolor;0;117;29/03/2013;16:45:31
Sertãozinho;Pconcolor;0;121;10/04/2013;00:31:48
Furnas;Pconcolor;0;75;09/07/2011;12:50:32
Furnas;Pconcolor;0;75;09/07/2011;12:50:32
Furnas;Pconcolor;0;88;12/08/2011;20:04:32
Furnas;Pconcolor;0;88;12/08/2011;20:04:32
Furnas;Pconcolor;0;88;18/08/2011;18:38:47
Furnas;Pconcolor;0;88;18/08/2011;18:38:47
Furnas;Pconcolor;0;88;26/08/2011;21:50:25
Furnas;Pconcolor;0;88;26/08/2011;21:50:25
Furnas;Pconcolor;0;88;27/08/2011;17:41:04
Furnas;Pconcolor;0;88;27/08/2011;17:41:04
Furnas;Pconcolor;0;89;18/08/2011;19:01:50
Furnas;Pconcolor;0;89;18/08/2011;19:01:50
Furnas;Pconcolor;0;90;18/01/2009;22:58:57
Furnas;Pconcolor;0;90;18/01/2009;22:59:22
Furnas;Pconcolor;0;90;18/01/2009;22:59:36
Furnas;Pconcolor;0;90;18/01/2009;22:59:59
Furnas;Pconcolor;0;90;21/01/2009;09:23:56
Furnas;Pconcolor;0;79;10/07/2011;10:53:18
Furnas;Pconcolor;0;79;10/07/2011;10:53:18
Furnas;Pconcolor;0;66;17/10/2013;04:35:16
Furnas;Pconcolor;0;68;24/09/2013;15:09:57
Furnas;Pconcolor;0;68;24/10/2013;05:48:39
Furnas;Pconcolor;0;12;24/03/2017;00:54:18
Furnas;Pconcolor;0;12;24/03/2017;00:54:19
Furnas;Pconcolor;0;12;24/03/2017;00:54:19
Furnas;Pconcolor;0;25;23/02/2017;14:06:09
Furnas;Pconcolor;0;25;23/02/2017;14:06:10
Furnas;Pconcolor;0;10;10/02/2017;01:31:35
Furnas;Pconcolor;0;10;10/02/2017;01:31:36
Furnas;Pconcolor;0;10;10/02/2017;01:31:36
Furnas;Pconcolor;0;25;23/02/2017;14:06:10
Furnas;Pconcolor;0;1;22/02/2017;23:33:53
Furnas;Pconcolor;0;1;22/02/2017;23:33:54
Furnas;Pconcolor;0;1;22/02/2017;23:33:54
Furnas;Pconcolor;0;31;26/01/2017;23:32:07
Furnas;Pconcolor;0;31;26/01/2017;23:32:08
Furnas;Pconcolor;0;31;26/01/2017;23:32:08
Furnas;Pconcolor;0;31;30/01/2017;11:41:40
Furnas;Pconcolor;0;31;30/01/2017;11:41:40
Furnas;Pconcolor;0;31;30/01/2017;11:41:41
Furnas;Pconcolor;0;31;30/01/2017;16:45:01
Furnas;Pconcolor;0;31;30/01/2017;16:45:02
Furnas;Pconcolor;0;31;30/01/2017;16:45:02
Furnas;Pconcolor;0;31;30/01/2017;16:45:28
Furnas;Pconcolor;0;31;30/01/2017;16:45:28
